년도	제목	장르	가사
2006	빛	록/메탈	눈물아 조금만 참아 주겠니 잃었던 너의 웃음을 되찾아 올테니 어둠의 가리워져 두렵다 해도 내 손을 놓지 말아줘 널 지켜갈거야 걱정은 마 하늘 넘어 태양은 있으니 다시 그 빛을 찾아가며 늦지 않을거야 더 이상 혼자가 아닌거야 하나 둘 다 있으니 달리고 또 달릴께 나의 삶이 다할 그날까지 뜨거운 내 가슴은 널 위해 사는 것 함께 가줘 언제나 네가 꿈꿔 온 세상으로 하늘도 언제나 내편일거야 오늘도 그림자처럼 널 지켜가는 날 시련이 다가오면 다가올수록 더욱 더 강해져 가게 쓰러지지 않게 걱정은 마 하늘 넘어 태양은 있으니 다시 그 빛을 찾아가며 늦지 않을거야 더 이상 혼자가 아닌거야 하나 둘 다 있으니 달리고 또 달릴께 나의 삶이 다할 그날까지 뜨거운 내 가슴은 널 위해 사는 것 함께 가줘 언제나 네가 꿈꿔 온 세상으로
2006	Funny Rock	록/메탈	사랑에 나의 전부를 걸었고 전부인 사랑 하나를 잃어서 슬프다면 귀 기울여봐 무너진 마음 그 속에 아직도 당차게 그 사랑이 남아서 괴롭다면 귀 기울여봐 한번쯤은 누구나 다 겪는 이별 따위에 나 혼자만 못 잊은 채 아파해야만 하나 funny rock 우울한 기억은 모두 날려버려 외쳐봐 가슴 시원해질 때까지 funny rock 행복한 주문을 we will rock and roll 다가올 이별마저도 달아나게 그때는 죽을만큼 사랑했고 지금은 죽을만큼 아파서 괴롭다면 귀 기울여봐 행복하길 나 없이도 그런 약한 말 대신 떠나간 너 천번을 더 불행하길 기도해 funny rock 우울한 기억은 모두 날려버려 외쳐봐 가슴 시원해질 때까지 funny rock 행복한 주문을 we will rock and roll 다가올 이별마저도 달아나게 행복하길 나 없이도 그런 약한 말 대신 떠나간 너 천번을 더 불행하길 기도해 독한 마음으로 털어버려 funny rock 우울한 기억은 모두 날려버려 외쳐봐 가슴 시원해질 때까지 funny rock 행복한 주문을 we will rock and roll 다가올 이별마저도 달아나게 rock rock and roll we will rock rock and roll
2006	미완예찬	록/메탈	달려도 항상 그 자릴 맴도는 미로처럼 두려울 때도 내 안에 꿈은 걸음을 이끌어 내 심장의 울림을 따라 멈추지 마라 내게 끝은 없으니 타는 사막을 맨발로 걸어간대도 뜨거운 아픔을 이겨내는건 또 다시 꿈꿀 수 있기 때문에 가난한 꿈을 비웃는 세상이 나를 초라하게 할 때도 가질 수 없는 그래서 많은 꿈 나를 웃게 하는 힘인 걸 겁내지 마라 이제부터 시작일테니 거친 폭풍에 내던져진다고 해도 뜨거운 아픔을 이겨내는 건 또 다시 꿈꿀 수 있기 때문에 외쳐봐 뛰어봐 날 가둔 세상을 향해 내겐 숨쉬고 살던 많은 날이 기다리는걸 외쳐봐 뛰어봐 부족한 나이지만 꿈을 꾸는 난 이대로 더 아름다운걸 달려도 항상 그 자릴 맴도는 미로처럼 두려울 때도 가질 수 없는 그래서 많은 꿈 나를 웃게 하는 힘인 걸 겁내지 마라 이제부터 시작일테니 거친 폭풍에 내던져진다고 해도 뜨거운 아픔을 이겨내는 건 또 다시 꿈꿀 수 있기 때문에 외쳐봐 뛰어봐 날 가둔 세상을 향해 내겐 숨쉬고 살던 많은 날이 기다리는걸 외쳐봐 뛰어봐 부족한 나이지만 꿈을 꾸는 난 이대로 더 아름다운걸 두 팔을 벌려 작은 품에 세상을 안아 외쳐봐 뛰어봐 날 가둔 세상을 향해 내겐 숨쉬고 살던 많은 날이 기다리는걸 외쳐봐 뛰어봐 부족한 나이지만 꿈을 꾸는 난 이대로 더 아름다운걸
2006	어느소녀의 희망	록/메탈	하늘을 덮어버린 회색빛 구름처럼 사라진 우리들의 소중한 추억 먼 기억 저편으로 저만치 희미해진 전설 속 아름다운 세상있었지 우리들의 욕심이 망쳐버렸던 세상 그 댓가로 많은 걸 잃고 살았다는거야 그래도 난 숨은 그림처럼 어딘가 있을 그 성을 그려보곤 해 저 멀리 하늘을 날아가던 섬이 있어 행복한 웃음들이 번져가고 투명한 태양빛이 부서지던 곳 소녀가 가졌던 빛이 사라지기 전에 하늘을 나는 섬을 잃기 전에 영원히 간직할거야 모두 다 가지려고 욕심을 부리지만 그럴수록 그곳은 멀어지고 만다는걸 걱정하듯 소녀의 두 눈은 말하곤 했어 절대로 잊지 말라며 저 멀리 하늘을 날아가던 섬이 있어 행복한 웃음들이 번져가고 투명한 태양빛이 부서지던 곳 소녀가 가졌던 빛이 사라지기 전에 하늘을 나는 섬을 잃기 전에 영원히 간직할거야 이제는 전설처럼 아득한 그 곳 그 빛을 다시 보여줘
2006	가시	록/메탈	너 없는 지금도 눈부신 하늘과 눈부시게 웃는 사람들 나의 헤어짐은 모르는 세상은 슬프도록 그대로인데 시간마저 데려가지 못하게 나만은 널 보내지 못했나봐 가시처럼 깊게 박힌 기억은 아파도 아픈줄 모르고 그대 기억이 지난 사랑이 내 안을 파고드는 가시가 되어 제발 가라고 아주 가라고 애써도 나를 괴롭히는데 아픈만큼 너를 잊게 된다면 차라리 앓고 나면 그만인데 가시처럼 깊게 박힌 기억은 아파도 아픈줄 모르고 그대 기억이 지난 사랑이 내 안에 파고 드는 가시가 되어 제발 가라고 아주 가라고 애써도 나를 괴롭히는데 너무 사랑했던 나를 크게 두려웠던 나를 미치도록 너를 그리워했던 날 이제는 놓아줘 보이지 않아 내 안에 숨어 잊으려 하면 할수록 더 아파와 제발 가라고 아주 가라고 애써도 나를 괴롭히는데
2006	남자를 몰라	록/메탈	매번 늦어도 이해 할게 누굴 만났니 먼저 묻지 않을게 고집스런 내 사랑 너의 말은 변명이라도 믿고 싶을테니 눈 비비는척 눈물 닦아내고 다음 약속도 잡을 이유 만들지 니 맘보다 한숨과 친해져도 널 보기위해 난 사니까 수없이 어긋난대도 기다릴게 아무리 가슴아파도 웃어볼게 떠나선 안돼 서둘러 저버리지 마 날 밀어내도 깊어지는 이 사랑을 봐 내 입을 막아도 세상이 다 아는데 왜 너만 몰라 왜 널 지킬 남자를 몰라 잊어보려고 해도 소용없어 하루도 못 가 너만 또 찾는 나인걸 혼자가 더 좋다는 슬픈 니 말 눈물이 자꾸 지워버려 수없이 어긋난대도 기다릴게 아무리 가슴아파도 웃어볼게 떠나선 안돼 서둘러 저버리지 마 날 밀어내도 깊어지는 이 사랑을 봐 내 입을 막아도 세상이 다 아는데 왜 너만 몰라 왜 널 지킬 남자를 몰라 니 맘에 누가 있든 괜찮아 한번쯤 못 이긴 척 돌아봐 보여줄게 더 많아 쉽게 보낼 수 없어 가지마 널 원해야만 견뎌내는 내 가슴이야 날마다 울어도 볼 때마다 행복해 왜 너만 몰라 왜 강한 내 사랑을 몰라
2006	겁쟁이	록/메탈	미안합니다 고작 나란 사람이 당신을 미친 듯 사랑합니다 기다립니다 잘난 것 하나 없는데 염치없이 당신을 원합니다 세상을 더 헤매어 봐도 눈을 더 크게 뜨고 찾아도 당신은 단 하나란 걸 알아서 내가 꼭 갖고 싶지만 날 사랑해줘요 날 울리지마요 숨 쉬는 것보다 더 잦은 이 말 하나도 자신있게 못하는 늘 숨어만 있는 나는 겁쟁이랍니다 미안합니다 미련한 미련 때문에 내 손으로 당신을 못 놉니다 내 눈에 당신이 박혀서 다른 무엇도 볼 수 없어서 가슴에 옮겨와 달라는 말도 이젠 해보고 싶지만 날 사랑해줘요 날 울리지마요 숨 쉬는 것보다 더 잦은 이 말 하나도 자신있게 못하는 늘 숨어만 있는 나는 겁쟁이랍니다 조금씩 커져가는 사랑은 한 번씩 나도 몰래 새어 나와서 길을 잃은 아이처럼 울고 보채도 터진 내 맘은 모르겠죠 당신의 귓가에 다가가 말하려 해도 당신앞에 설 때면 뒷걸음만 치는 그저 난 겁쟁이랍니다 그대만 나는 기다립니다
2006	Rock N`Roll	록/메탈	복잡한 도시 사이로 어디론가 바삐 다니고 몇달째 하는 고민때문에 내 머리털 빠지고 회색빛 건물들 찌푸린 얼굴들 빡빡한 스케줄에서 날 좀 꺼내줄래 금새 오늘도 어제로 변해 빠른 시간은 괴물 그 시간보다 발 빠른 사람들에게 나는 퇴물 숨막히는 하루하루 삶은 끔찍한 호러물 잊고 뛰어봐 높게 하나 둘 셋 ok 눈을 떠봐 크게 소리쳐봐 내 안의 모든 것을 던져봐 때로는 복잡하겠지만 이 밤을 Rock N' Roll 눈을 떠봐 몸을 흔들어봐 날 따라 모두 잊고 춤 춰봐 때로는 지루하겠지만 이 밤을 Rock N' Roll 오지도 않은 내일의 걱정 여기서 잠시만 그대 비위 맞춰 주는것도 여기까지다 우리와 함께라면 슬픔 날려버리는건 삽시간 그대 제발 웃으며 삽시다 웃기지도 않아 가타부타 말이 많아 아까부터 니 멋대로 평가해 낯선 닉네임을 갔다 붙여 하 이제 그만 즐기기에도 내 젊음은 너무 짧아 미쳐 뛰어봐 높게 하나 둘 셋 ok 눈을 떠봐 크게 소리쳐봐 내 안의 모든 것을 던져봐 때로는 복잡하겠지만 이 밤을 Rock N' Roll 눈을 떠봐 몸을 흔들어봐 날 따라 모두 잊고 춤 춰봐 때로는 지루하겠지만 이 밤을 Rock N' Roll 눈을 떠봐 크게 소리쳐봐 내 안의 모든 것을 던져봐 때로는 복잡하겠지만 이 밤을 Rock N' Roll 눈을 떠봐 몸을 흔들어봐 날 따라 모두 잊고 춤 춰 봐 때로는 지루하겠지만 이 밤을 Rock N' Roll
2006	Tomorrow	록/메탈	해가 뜨는 일보다 더 먼저 나를 깨우던 니 시계소리도 오늘만은 울지 않을거야 매일 고단한 하루 하루를 지금껏 잘 견뎌 온 나를 위해 깊은 잠을 내게 허락해 줄거야 나만의 내일은 난 눈을 뜨면 그려왔던 꿈꿔왔던 새로운 세상이 나를 기다려 그 어떤 어려움이라도 이젠 더 이상 난 두렵지않아 축복처럼 부서지는 태양빛의 조각들이 내가 걷는 이 길 위에 환한 웃음지어 줄테니까 난 눈을 뜨면 그려왔던 꿈꿔왔던 새로운 세상이 나를 기다려 그 어떤 어려움이라도 이젠 더 이상 난 두렵지 않아 축복처럼 부서지는 태양빛의 조각들이 내가 걷는 이 길 위에 환한 웃음지어 줄테니까 나의 내일은
2006	비망록	록/메탈	아름답다고 난 스물의 세상을 꿈꿨지 오늘부터 다 날 어른으로 부르네 어제 오늘은 단 하루가 차이 날 뿐인데 마치 꿈인 듯 다 변했어 바랬던 모든것은 전부 허구였어 꿈이란 결코 마법처럼 되지않아 칼과 창 방패에 말을 타는 서부의 총잡이 돼볼까 순례자든 방랑자든 다 밀림의 도시 벗어나 볼까 난 또 다른 삶의 길 위에서 새로운 방황을 시작해 스무살의 어린 비망록 난 펼쳐드네 나의 노래로 조금 서툴게 되고 싶은 것 또 하고픈일들을 알았네 왠지 자꾸만 난 불안해 알았던 모든 것은 전부 허구였어 꿈이란 결코 마법처럼 되지않아 저 거친 들판에 모래 바람 다지는 소떼를 몰거야 투우사든 집시 또는 나 돈키호테도 괜찮을거야 난 세상에 발을 딛고서는 평범한 일상이 싫은 걸 다른 삶의 오직 나만의 길을 가고싶어 나를 꿈꾸며 나 세상에 발을 딛고서는 평범한 일상이 싫은걸 다른 삶의 오직 나만의 길을 가고 싶어 나를 꿈꾸며
2006	은인	록/메탈	생각나니 처음 우리 너무 멋쩍게 말놓자던 그날 손톱만 깨물었던 니표정 지금도 눈앞에 선해 참 아꼈어 늘 좋았어 보기아까워 눈 감기도 했지 함께라면 먼 길도 잠시야 마음만 달렸었나봐 밤마다 팔베개를 연습해 꿈에 너를 만나기 위해 지난날 못 해준게 많아서 혼자 되돌리곤 해 I never think you go away in my life 어디있든 나 먼저 걱정마 넘치게 받은 사랑남아서 아직 가슴은 부자니까 I'll never forget all your love forever 혼자 온 세상 내 은인은 너야 아파할 때도 눈물날 때도 추억의 힘으로 사니까 운도 좋아 복도 많아 친구들 모두 날 부러워했지 너를 빼면 가진게 없어도 은근히 용기가 났어 가끔은 같은 모잘 쓰자고 생각마저 같아진다고 여전히 그약속을 난 믿어 쉽게 버릴수 없어 I never think you go away in my life 어디있든 나 먼저 걱정마 넘치게 받은 사랑 남아서 아직 가슴은 부자니까 I'll never forget all your love forever 혼자온 세상 내 은인은 너야 아파할 때도 눈물날 때도 추억에 사니까 고마웠어 난 행복했어 사랑으로 넓은 가슴 생겼어 널 만나면 꼭 안아줄텐데 I never think you go away in my life 멀리 숨어 미안해하지마 세상이 슬픈 장난친대도 우리 마음은 갖지못해 I'll never forget all your love forever 또 태어나도 내 은인은 너야 그리워할게 간직해둘게 이젠 니 몫까지 사랑해
2006	어쩌면 + 모놀로그	록/메탈	떠나지마 사랑하잖아 내가 있잖아 너를 보냈던 그 사람에게 가지마 지난 눈물 기억해줘 돌아간다면 떠나간다면 니가 겪었던 똑같은 이유로 내 삶이 무너질텐데 다신 나같은 사람 만나지마요 혹시 찾아가도 두번 다시 나를 허락해 주지마요 그댄 여리고 너무 착해서 싫단 말도 잘 못하는데 많이 부족한 나를 사랑한 그대 이거면 ?獰楮? 더이상은 그대 불행하지 않도록 나 이쯤에서 없어지는게 그댈 위한 나의 사랑인걸요 다신 나같은 사람 만나지마요 혹시 찾아가도 두번 다시 나를 허락해 주지마요 그댄 여리고 너무 착해서 싫단 말도 잘 못하는데 많이 부족한 나를 사랑한 그대 이거면 ?獰楮? 더이상은 그대 불행하지 않도록 나 이쯤에서 없어지는게 그댈 위한 나의 잘 생각해봐요 나쁜 일들만 가득했던 우리 다 잊어야 해요 많이 부족한 나를 사랑한 그대 이거면 ?獰楮? 더 이상은 그대 불행하지 않도록 나 이쯤에서 없어지는게 그댈 위한 나의 사랑인걸요
2006	Whenever Wherever Whatever	록/메탈	Lead me on girl if you must  Take my heart and my love  Take of me all that you want  And if there's a thing that you need  I give you the breath that I breathe  And if ever you yearn for the love in me  Whenever wherever whatever baby  Whenever wherever whatever  Ba ba baby    Wish I knew if I could  Be the one that you would  Love forever and a day baby  And if there's a thing that you need  For you and your blood I will bleed  And if ever you yearn for the love in me  Whenever wherever whatever baby  Whenever wherever whatever  Ba ba baby    Ba ba baby  Ba ba baby  And if there's a thing that you need  I give you the breath  And if ever you yearn for the love in me  Whenever wherever whatever baby  Whenever wherever whatever  ooh ah ooh ah  ooh
